id,split,origin,u,n_comp
competition_math_8367,train,math,1.8255420349323026,16
competition_math_8376,train,math,1.763962572592257,16
competition_math_839,train,math,3.7368073375474413,16
competition_math_8481,train,math,3.148195920245821,16
competition_math_8485,train,math,2.1409657035508807,16
competition_math_8504,train,math,1.6962484053467524,16
competition_math_8531,train,math,1.5148270845312315,16
competition_math_8565,train,math,1.347268597136252,16
competition_math_8571,train,math,2.0101100584010148,16
competition_math_859,train,math,1.9505972104654279,16
competition_math_861,train,math,0.8412327993509675,16
competition_math_864,train,math,0.9353680622255945,16
competition_math_8687,train,math,2.588041890565225,16
competition_math_8732,train,math,1.2168707000719854,16
competition_math_8743,train,math,0.7697171213787224,16
competition_math_8775,train,math,2.233521253500931,16
competition_math_8779,train,math,-0.9959269129547064,16
competition_math_8790,train,math,1.381687059847937,16
competition_math_8813,train,math,1.8436933208728712,16
competition_math_883,train,math,2.7176394001630757,16
competition_math_8846,train,math,2.6381701819165833,16
competition_math_8852,train,math,2.0730575652726415,16
competition_math_8854,train,math,2.0696805345294615,16
competition_math_8857,train,math,1.7117682400234147,16
competition_math_8887,train,math,1.7678777080798116,16
competition_math_8918,train,math,0.597378907733324,16
competition_math_8921,train,math,2.6351004127115543,16
competition_math_8988,train,math,1.6091383166553277,16
competition_math_8991,train,math,3.3731947344414275,16
competition_math_9080,train,math,1.6145766275051143,16
competition_math_9088,train,math,0.7005330648453344,16
competition_math_9105,train,math,0.7667650847051849,16
competition_math_9123,train,math,1.0377901853306595,16
competition_math_9128,train,math,2.156511839462132,16
competition_math_9136,train,math,0.3880123265562279,16
competition_math_9181,train,math,0.43586215715747995,16
competition_math_9217,train,math,2.4074656721105825,16
competition_math_9299,train,math,1.8852854659775402,16
competition_math_9320,train,math,-1.230639858423785,16
competition_math_9350,train,math,0.9977546878847657,16
competition_math_9360,train,math,3.3559407865511695,16
competition_math_9372,train,math,1.4896708056915442,16
competition_math_9377,train,math,0.4871978364623212,16
competition_math_9379,train,math,1.5348159870620053,16
competition_math_9388,train,math,2.9868873747964706,16
competition_math_9430,train,math,0.4215158367005994,16
competition_math_9440,train,math,2.050321282388772,16
competition_math_945,train,math,1.4941572655405284,16
competition_math_9466,train,math,1.5465900041256841,16
competition_math_9467,train,math,3.560177659799308,16
competition_math_9523,train,math,0.11757133405994666,16
competition_math_9553,train,math,2.627719780622685,16
competition_math_9559,train,math,2.8964602957199737,16
competition_math_9565,train,math,2.324856263536035,16
competition_math_9569,train,math,1.1074284094679105,16
competition_math_9641,train,math,1.7170448248140535,14
competition_math_966,train,math,-0.09655363419749398,16
competition_math_9714,train,math,3.317289844990344,16
competition_math_9732,train,math,1.6500732834714915,16
competition_math_977,train,math,2.59374844025123,16
competition_math_9789,train,math,0.9422690291052223,16
competition_math_9845,train,math,1.6189080218615481,16
competition_math_9855,train,math,0.5138501418302405,16
competition_math_9870,train,math,0.5960805286844204,16
competition_math_9887,train,math,1.0178412316406888,16
competition_math_9895,train,math,0.5422777305262801,16
competition_math_9910,train,math,2.5492703152419933,16
competition_math_9981,train,math,1.7757488979989426,16
competition_math_9992,train,math,0.6133967785071981,16
stresstest_10_1013_neutral,train,stress_test,-4.930253571459957,16
stresstest_10_447_value1,train,stress_test,-4.075472708868234,16
stresstest_10_703_value1,train,stress_test,-1.5269291824789537,16
stresstest_11_39_neutral,train,stress_test,0.11440182415101302,16
stresstest_11_586_value2,train,stress_test,-3.434208070284836,16
stresstest_11_61_neutral,train,stress_test,-2.823500406929278,16
stresstest_12_220_neutral,train,stress_test,-3.824984581266712,15
stresstest_12_613_value1,train,stress_test,-1.0455140303023864,16
stresstest_13_319_value1,train,stress_test,-2.6124989259969644,16
stresstest_14_1445_value1,train,stress_test,-3.794727927945286,13
stresstest_14_217_value2,train,stress_test,-3.146380263829705,16
stresstest_14_269_value2,train,stress_test,-1.562378869664036,16
stresstest_14_521_value1,train,stress_test,-3.579541626731228,16
stresstest_14_852_value1,train,stress_test,-2.6972420703866127,16
stresstest_16_752_value1,train,stress_test,2.6903665878296876,16
stresstest_16_810_value2,train,stress_test,-0.1006475716394661,16
stresstest_17_784_value1,train,stress_test,-1.9280148545859952,16
stresstest_17_954_value2,train,stress_test,1.625247596572863,16
stresstest_18_1250_neutral,train,stress_test,-2.244450191212618,16
stresstest_18_41_value2,train,stress_test,-3.4974426766591957,16
stresstest_18_611_value2,train,stress_test,-0.3290516359697536,16
stresstest_18_649_value2,train,stress_test,0.07774270620524731,16
stresstest_18_918_value1,train,stress_test,-1.563311566869823,16
stresstest_18_91_value1,train,stress_test,-3.7154630876172274,16
stresstest_19_1124_value2,train,stress_test,-1.3952020120472355,16
stresstest_1_1130_neutral,train,stress_test,-0.8834405486663357,16
stresstest_1_1328_value1,train,stress_test,-3.6870516951724595,16
stresstest_1_450_neutral,train,stress_test,-4.172389177684674,16
stresstest_1_503_value2,train,stress_test,1.4687127282807562,16
stresstest_20_1399_value1,train,stress_test,0.8556182581047118,16
stresstest_20_80_value1,train,stress_test,0.4493762040217137,16
stresstest_21_192_value2,train,stress_test,-2.518183542196061,16
stresstest_22_1090_value1,train,stress_test,-1.1614600477333716,16
stresstest_22_169_value2,train,stress_test,-3.4545992480610623,16
stresstest_22_403_value1,train,stress_test,-4.478355116939636,12
stresstest_22_563_value1,train,stress_test,-1.1143436724397187,16
stresstest_22_58_neutral,train,stress_test,0.5922533363925631,16
stresstest_22_603_value1,train,stress_test,-1.5693845686896637,16
stresstest_23_130_value1,train,stress_test,-3.123159388000331,16
stresstest_23_898_value1,train,stress_test,-4.277220800658386,16
stresstest_24_190_value1,train,stress_test,-0.5348405343290458,14
stresstest_24_45_neutral,train,stress_test,-1.1468820749824835,16
stresstest_24_778_value2,train,stress_test,-1.7821977861432101,16
stresstest_25_1005_value1,train,stress_test,-3.2973739400584368,16
stresstest_25_138_value1,train,stress_test,-2.387063453224818,16
stresstest_25_1393_neutral,train,stress_test,-0.22319742340432325,16
stresstest_25_1400_neutral,train,stress_test,1.742758345362264,16
stresstest_25_985_value1,train,stress_test,-3.428833958463306,16
stresstest_26_422_value2,train,stress_test,-3.220614363937755,16
stresstest_26_440_value1,train,stress_test,1.9384193911285001,16
stresstest_26_913_neutral,train,stress_test,-3.0566597159671987,16
stresstest_27_300_neutral,train,stress_test,0.4328259572910368,16
stresstest_27_697_neutral,train,stress_test,-3.997294938872078,16
stresstest_27_85_neutral,train,stress_test,-4.413046824938816,16
stresstest_28_1260_neutral,train,stress_test,-3.091734059452362,16
stresstest_28_1448_value2,train,stress_test,-1.8986452820010642,16
stresstest_28_331_value1,train,stress_test,0.06188657565252467,16
stresstest_29_1225_value1,train,stress_test,0.5978105662951582,16
stresstest_29_1251_value1,train,stress_test,-3.209330530757278,16
stresstest_29_1363_value2,train,stress_test,-2.1293367721705128,16
stresstest_29_195_value1,train,stress_test,-3.141937504543715,16
stresstest_29_415_value1,train,stress_test,0.7554652199359154,16
stresstest_29_687_value1,train,stress_test,1.3307758077945122,16
stresstest_29_890_value1,train,stress_test,-2.0841455436101417,16
stresstest_29_91_neutral,train,stress_test,-2.768187075774891,13
stresstest_2_1162_neutral,train,stress_test,-1.4797149939863232,16
stresstest_2_1210_value2,train,stress_test,0.786207173177142,16
stresstest_2_1269_value1,train,stress_test,-0.08091556216147228,16
stresstest_2_705_value1,train,stress_test,-3.270838319185116,16
stresstest_30_1036_value2,train,stress_test,0.0700512667691484,16
stresstest_30_202_value2,train,stress_test,1.1037801220114338,16
stresstest_31_1043_value1,train,stress_test,-3.342773750207823,16
stresstest_31_493_neutral,train,stress_test,1.0371833094237257,16
stresstest_31_955_neutral,train,stress_test,-3.4434511100142835,16
stresstest_32_1110_neutral,train,stress_test,2.443052064590154,16
stresstest_32_1418_neutral,train,stress_test,1.6902763606710112,16
stresstest_32_739_value1,train,stress_test,0.6563304645940078,16
stresstest_32_98_value2,train,stress_test,-3.762332957594457,16
stresstest_33_1116_value2,train,stress_test,-3.0952349092694824,16
stresstest_33_525_value2,train,stress_test,2.9289422531674787,16
stresstest_34_1229_neutral,train,stress_test,2.5127970374989057,16
stresstest_35_1081_value1,train,stress_test,1.7464930904611244,16
stresstest_35_404_value1,train,stress_test,-1.8488118911561569,16
stresstest_35_880_value2,train,stress_test,2.4513774302324616,16
stresstest_36_481_value1,train,stress_test,-1.8231084499904338,16
stresstest_36_533_value1,train,stress_test,-4.940159147197002,16
stresstest_36_595_neutral,train,stress_test,-2.504377434825088,16
stresstest_36_936_value2,train,stress_test,-1.7684673619775069,16
stresstest_37_1147_value2,train,stress_test,-3.5896980650399737,15
stresstest_37_182_neutral,train,stress_test,-0.8356880754615137,16
stresstest_37_421_value2,train,stress_test,-1.7444880578359716,16
stresstest_37_718_value1,train,stress_test,-2.9743289984394417,16
stresstest_38_946_value1,train,stress_test,1.317059637132333,16
stresstest_39_137_value2,train,stress_test,-1.9329821168002617,16
stresstest_39_595_neutral,train,stress_test,-2.579941280041941,15
stresstest_3_1343_value2,train,stress_test,2.254173059217237,16
stresstest_3_417_value1,train,stress_test,1.6962853231447501,16
stresstest_3_681_value1,train,stress_test,-1.4664171634833219,16
stresstest_3_789_value1,train,stress_test,-2.9057359454369913,16
stresstest_3_998_value1,train,stress_test,1.2673142756287494,16
stresstest_40_1034_neutral,train,stress_test,0.3349863300688044,16
stresstest_40_1184_neutral,train,stress_test,-3.1687126175291103,16
stresstest_40_189_neutral,train,stress_test,-3.2827089817779616,16
stresstest_40_590_value1,train,stress_test,-4.2694945618512,16
stresstest_40_770_value1,train,stress_test,-4.06458881381692,16
stresstest_40_955_value2,train,stress_test,-3.3585950242857554,16
stresstest_41_1083_value1,train,stress_test,-3.1482114073415635,16
stresstest_41_531_neutral,train,stress_test,-3.3330445080699165,16
stresstest_41_794_value1,train,stress_test,-1.4435659790791577,16
stresstest_42_1065_value1,train,stress_test,-2.8439868568641407,16
stresstest_42_1424_value1,train,stress_test,-1.8698358830801756,16
stresstest_42_359_neutral,train,stress_test,-3.0164395775527235,14
stresstest_43_1395_value2,train,stress_test,-3.42295671925862,16
stresstest_43_51_value1,train,stress_test,-4.7194815431005015,12
stresstest_43_589_value2,train,stress_test,-4.874351935374604,16
stresstest_43_847_value1,train,stress_test,0.18032298039607086,16
stresstest_45_1167_value1,train,stress_test,0.3158442099811667,16
stresstest_45_594_value1,train,stress_test,-1.4506034972705748,16
stresstest_46_1280_value2,train,stress_test,-0.14806815557323771,16
stresstest_46_1322_neutral,train,stress_test,-4.342464051495087,16
stresstest_46_40_value1,train,stress_test,-2.693066646178381,16
stresstest_47_357_value1,train,stress_test,0.11646709955035632,16
stresstest_47_361_value1,train,stress_test,-2.4969849631704033,16
stresstest_47_369_value1,train,stress_test,-3.037063609783585,16
stresstest_47_999_value1,train,stress_test,-2.115895175618524,16
stresstest_48_140_value2,train,stress_test,-2.79296348003403,16
stresstest_48_65_value1,train,stress_test,-3.783474025619797,16
stresstest_49_1304_value1,train,stress_test,1.3634796563824962,16
stresstest_49_269_value1,train,stress_test,2.6458512194125285,16
stresstest_4_1020_value2,train,stress_test,-3.26486453587234,16
stresstest_4_1099_neutral,train,stress_test,-3.6944896287978857,16
stresstest_4_565_value1,train,stress_test,-1.8826640575703881,16
stresstest_4_726_value1,train,stress_test,-0.44410961662423665,16
stresstest_4_974_value2,train,stress_test,-2.4376274714519,16
stresstest_50_53_value2,train,stress_test,-1.6415282563436222,16
stresstest_50_979_neutral,train,stress_test,-2.000373130218261,16
stresstest_51_605_value2,train,stress_test,-0.49984963639699054,16
stresstest_52_286_value1,train,stress_test,-2.055241490036479,16
stresstest_52_417_value1,train,stress_test,0.28099193058893557,16
stresstest_53_97_value2,train,stress_test,-2.954989270519606,16
stresstest_54_1076_neutral,train,stress_test,-2.8324978710324,16
stresstest_54_651_neutral,train,stress_test,-3.1828706519438685,16
stresstest_54_816_value1,train,stress_test,-4.069144607875789,16
stresstest_55_1464_value1,train,stress_test,1.5655319004361101,16
stresstest_56_1045_value1,train,stress_test,-3.060425778664784,16
stresstest_56_1270_value2,train,stress_test,1.677806164449709,16
stresstest_56_1356_value1,train,stress_test,-2.8683706612242177,16
stresstest_56_1374_neutral,train,stress_test,-1.8179120222943794,16
stresstest_56_308_neutral,train,stress_test,-4.583050514394041,16
stresstest_56_645_neutral,train,stress_test,-3.249247853896757,16
stresstest_56_681_value2,train,stress_test,-2.4458847541092466,16
stresstest_56_770_value2,train,stress_test,-1.5052678517971032,16
stresstest_56_796_neutral,train,stress_test,-1.9919993590624456,16
stresstest_56_943_value2,train,stress_test,-2.3090357305648483,16
stresstest_58_1032_neutral,train,stress_test,-0.14446246772595883,16
stresstest_58_194_value2,train,stress_test,-1.6655937350084316,16
stresstest_59_1000_neutral,train,stress_test,1.6137395180838188,16
stresstest_59_382_neutral,train,stress_test,-2.267146932485109,16
stresstest_59_414_neutral,train,stress_test,-3.5331832613503167,16
stresstest_59_952_value2,train,stress_test,-3.426221945066061,16
stresstest_5_1161_neutral,train,stress_test,-4.0013254676868835,16
stresstest_5_1342_neutral,train,stress_test,1.2690503834377334,16
stresstest_5_1419_neutral,train,stress_test,-4.636797390775841,16
stresstest_5_652_neutral,train,stress_test,-1.3659218067260503,16
stresstest_5_832_value2,train,stress_test,-2.090080097223609,16
stresstest_5_86_value1,train,stress_test,-1.346206261612337,14
stresstest_60_1341_neutral,train,stress_test,-3.1834560823780826,16
stresstest_61_254_value1,train,stress_test,-2.8198515732905096,16
stresstest_62_1288_value1,train,stress_test,0.5201791269631776,16
stresstest_62_395_value2,train,stress_test,-3.5536898090340947,15
stresstest_62_666_value2,train,stress_test,-2.121511692120682,16
stresstest_64_30_neutral,train,stress_test,-3.2647396933899295,16
stresstest_64_660_value2,train,stress_test,-3.343989630730797,16
stresstest_65_1254_value2,train,stress_test,1.3958458297974403,16
stresstest_65_1431_value1,train,stress_test,-2.711804245031367,16
stresstest_65_870_neutral,train,stress_test,-2.571990849118578,12
stresstest_66_720_value2,train,stress_test,-4.242904369927827,16
stresstest_67_694_value1,train,stress_test,-3.944967102134035,15
stresstest_68_307_neutral,train,stress_test,-3.587420974726793,16
stresstest_68_883_value2,train,stress_test,-5.8629163184671444,16
stresstest_68_934_neutral,train,stress_test,-3.806019001754707,16
stresstest_69_110_value2,train,stress_test,-1.9210113071908865,16
stresstest_69_1155_value2,train,stress_test,-2.447876534912697,16
stresstest_69_1326_value2,train,stress_test,-0.5045237483354605,16
stresstest_69_377_value2,train,stress_test,-4.509993189387327,16
stresstest_6_1254_value1,train,stress_test,-2.9617413159532986,15
stresstest_6_1459_value2,train,stress_test,0.38525550754442034,16
stresstest_6_386_value2,train,stress_test,1.1918167694024286,16
stresstest_70_1291_value1,train,stress_test,-3.0215069855300394,14
stresstest_70_755_value1,train,stress_test,-0.20604670208057824,16
stresstest_71_1285_value1,train,stress_test,-3.231575643262056,16
stresstest_71_224_value1,train,stress_test,-2.6721526572528815,16
stresstest_71_27_neutral,train,stress_test,-0.685398175739522,16
stresstest_71_292_value2,train,stress_test,-2.0357679285796766,16
stresstest_71_488_value2,train,stress_test,0.0953565510051473,16
stresstest_71_527_value1,train,stress_test,-3.6629700498699833,16
stresstest_71_745_value2,train,stress_test,-3.149594668210993,16
stresstest_71_837_value2,train,stress_test,-3.661964023009026,16
stresstest_72_1223_neutral,train,stress_test,-2.298150467887259,16
stresstest_72_1334_value1,train,stress_test,-4.023820585476215,16
stresstest_72_46_value2,train,stress_test,-3.2842388360447528,15
stresstest_72_661_value1,train,stress_test,1.563557661471127,16
stresstest_72_995_value2,train,stress_test,0.9286266205942039,16
stresstest_73_448_value1,train,stress_test,-3.189125650082652,16
stresstest_73_483_neutral,train,stress_test,-1.691115186306894,16
stresstest_73_800_neutral,train,stress_test,-3.3765622199189336,16
stresstest_73_961_value1,train,stress_test,-1.0279750382236255,16
stresstest_74_232_value2,train,stress_test,-1.9892208359015329,16
stresstest_75_1222_value1,train,stress_test,0.818189431437817,16
stresstest_75_310_value1,train,stress_test,-3.0413336026681606,15
stresstest_76_1263_neutral,train,stress_test,-3.1706550702122516,16
stresstest_76_319_neutral,train,stress_test,-4.447474954473023,16
stresstest_76_508_neutral,train,stress_test,-4.254939952428004,16
stresstest_77_1470_neutral,train,stress_test,-3.106914686116925,15
stresstest_77_31_value1,train,stress_test,-3.553517528873428,16
stresstest_78_1241_value2,train,stress_test,0.7829457005420344,16
stresstest_78_1411_value2,train,stress_test,-3.7786366375005964,16
stresstest_78_202_value2,train,stress_test,-2.378304612011269,16
stresstest_78_504_neutral,train,stress_test,0.7531283991189083,16
stresstest_78_979_value2,train,stress_test,0.5810751854057701,16
stresstest_79_1220_value2,train,stress_test,-2.354914262695642,16
stresstest_79_1256_neutral,train,stress_test,-3.708798616228934,16
stresstest_79_254_value2,train,stress_test,-1.948976693720286,16
stresstest_79_41_value1,train,stress_test,-3.7268897065896347,16
stresstest_79_476_neutral,train,stress_test,-1.0512012337038357,16
stresstest_79_673_value1,train,stress_test,-3.723342509981693,16
stresstest_7_304_value1,train,stress_test,-3.274067724886322,14
stresstest_80_284_value2,train,stress_test,-3.5855596216472883,16
stresstest_80_621_value2,train,stress_test,-3.491961730970172,16
stresstest_80_739_value2,train,stress_test,-0.5649369654799935,16
stresstest_81_350_value1,train,stress_test,-2.4450420383826303,16
stresstest_81_483_value1,train,stress_test,0.727512067058369,16
stresstest_81_801_neutral,train,stress_test,-0.5044973289720197,16
stresstest_82_389_value1,train,stress_test,0.23032864881305018,16
stresstest_82_599_value2,train,stress_test,-3.0980576868325236,16
stresstest_82_865_neutral,train,stress_test,-1.3547114579384427,16
stresstest_82_986_value2,train,stress_test,1.190791066205953,16
stresstest_82_995_neutral,train,stress_test,1.4405874400112768,16
stresstest_83_1213_value1,train,stress_test,-4.193343750001259,16
stresstest_84_1020_neutral,train,stress_test,-3.788137975568285,16
stresstest_84_107_neutral,train,stress_test,-2.3634297392429,16
stresstest_84_1228_value1,train,stress_test,-2.748169256412345,16
stresstest_84_1233_neutral,train,stress_test,-2.72105239540915,16
stresstest_84_127_value2,train,stress_test,-0.37820256325073137,16
stresstest_84_1399_value1,train,stress_test,-1.7183445696223958,16
stresstest_84_1453_value1,train,stress_test,-3.7055420083030826,16
stresstest_84_696_value2,train,stress_test,1.1932802392467274,16
stresstest_85_1108_value1,train,stress_test,-3.630159783750937,16
stresstest_85_1124_value1,train,stress_test,-1.7087704090303018,16
stresstest_85_1238_neutral,train,stress_test,-0.6444006798103129,16
stresstest_85_1409_neutral,train,stress_test,-3.8169232907761756,16
stresstest_85_1465_value1,train,stress_test,-3.591417543152458,16
stresstest_85_331_value2,train,stress_test,-4.188648545378246,16
stresstest_85_338_neutral,train,stress_test,-4.163200566865037,16
stresstest_86_117_value1,train,stress_test,-3.012297397946324,16
stresstest_87_53_value2,train,stress_test,-1.473606124779018,16
stresstest_87_544_value2,train,stress_test,-1.4782710558538799,16
stresstest_87_778_value2,train,stress_test,-3.0953453352709763,16
stresstest_87_920_value2,train,stress_test,-3.4271603524302003,16
stresstest_88_1006_value1,train,stress_test,-3.1056812423972615,16
stresstest_88_1046_neutral,train,stress_test,-4.316357001555568,15
stresstest_88_259_value1,train,stress_test,-0.07779380036416823,16
stresstest_88_453_value2,train,stress_test,-1.6659033944350479,16
stresstest_89_1002_value1,train,stress_test,-3.4384117240004612,15
stresstest_89_663_value1,train,stress_test,-3.2498552605806705,16
stresstest_8_615_value1,train,stress_test,-5.335692435784724,16
stresstest_8_6_value2,train,stress_test,-1.616140507840472,16
stresstest_90_677_value2,train,stress_test,-2.8149357181560375,16
stresstest_91_1239_neutral,train,stress_test,-3.3162181878798824,14
stresstest_91_509_value2,train,stress_test,0.4854789557253233,16
stresstest_91_959_neutral,train,stress_test,-3.8860700062396325,16
stresstest_92_1034_value1,train,stress_test,-1.8238730694232173,16
stresstest_92_1304_value2,train,stress_test,1.7766881908014756,16
stresstest_92_385_neutral,train,stress_test,-3.5082309642919913,14
stresstest_92_743_value1,train,stress_test,-3.6809340909699904,16
stresstest_92_841_neutral,train,stress_test,1.7711295101345912,16
stresstest_93_1254_neutral,train,stress_test,0.5824057999426281,16
stresstest_93_1264_neutral,train,stress_test,-2.9589402015247104,16
stresstest_93_324_value2,train,stress_test,2.245585606775105,16
stresstest_93_578_neutral,train,stress_test,2.563770898043082,16
stresstest_94_1322_value1,train,stress_test,2.492035508194438,16
stresstest_94_734_value1,train,stress_test,-2.335444370706293,16
stresstest_95_1129_neutral,train,stress_test,-2.1441765719621397,16
stresstest_95_1245_neutral,train,stress_test,-1.0066525580063819,16
stresstest_95_1340_value2,train,stress_test,-2.576593523009825,16
stresstest_95_477_value1,train,stress_test,0.061956410922442244,16
stresstest_95_725_neutral,train,stress_test,-1.254636701367803,16
stresstest_96_1236_value1,train,stress_test,-3.706325315214041,16
stresstest_96_441_value1,train,stress_test,-1.78251333769755,16
stresstest_97_421_value1,train,stress_test,2.0619305477254652,16
stresstest_98_241_value2,train,stress_test,1.276893867624864,16
stresstest_98_325_value1,train,stress_test,-2.4161867324603925,16
stresstest_98_37_value2,train,stress_test,-4.254727276762787,12
stresstest_99_1050_neutral,train,stress_test,1.1689814788907558,16
stresstest_99_1162_value2,train,stress_test,2.663350516729147,16
stresstest_99_385_value1,train,stress_test,-2.015590645856874,16
stresstest_99_730_neutral,train,stress_test,-3.625029234599493,16
stresstest_9_725_value2,train,stress_test,-3.6700829611724903,16
wildchat_10032,train,wildchat,0.8310679407475893,16
wildchat_10106,train,wildchat,1.5503396777965976,16
wildchat_10186,train,wildchat,-2.393685211809928,16
wildchat_10240,train,wildchat,-0.1301784536667648,16
wildchat_10292,train,wildchat,0.13260444151470038,16
wildchat_10343,train,wildchat,-0.9835941267403879,16
wildchat_10356,train,wildchat,-3.7902064250472924,16
wildchat_10451,train,wildchat,2.3940351926358248,16
wildchat_10695,train,wildchat,1.8079799229062772,16
wildchat_1107,train,wildchat,0.019745298207252626,16
wildchat_11155,train,wildchat,0.1905947493117345,16
wildchat_11193,train,wildchat,-2.1315210656580925,16
wildchat_11276,train,wildchat,1.8521346139830595,16
wildchat_11411,train,wildchat,-2.029219848029962,16
wildchat_11500,train,wildchat,-0.17663275780840434,16
wildchat_11600,train,wildchat,1.9474546217155482,16
wildchat_11677,train,wildchat,3.0704488397056102,16
wildchat_12051,train,wildchat,3.5094378904750156,16
wildchat_12059,train,wildchat,-1.5316735544432452,16
wildchat_12432,train,wildchat,0.6259847438931381,16
wildchat_12577,train,wildchat,-0.8176847655412568,16
wildchat_13023,train,wildchat,0.35561992793977987,16
wildchat_13217,train,wildchat,0.18934185891290772,16
wildchat_13446,train,wildchat,1.3617214227012082,16
wildchat_13654,train,wildchat,-0.31479745139557813,16
wildchat_14049,train,wildchat,1.0190458786431222,16
wildchat_14203,train,wildchat,3.186434034430255,16
wildchat_14260,train,wildchat,3.2234272220241684,16
wildchat_14262,train,wildchat,1.64413997147492,16
wildchat_14284,train,wildchat,4.19937451301041,16
wildchat_14345,train,wildchat,1.444369501527442,16
wildchat_145,train,wildchat,1.0733981495529472,16
wildchat_14511,train,wildchat,1.5045488213178437,16
wildchat_15085,train,wildchat,3.783025950905588,16
wildchat_15446,train,wildchat,0.37502309287915986,16
wildchat_15484,train,wildchat,-1.9516563984661455,16
wildchat_16033,train,wildchat,1.685066447678753,16
wildchat_16129,train,wildchat,-0.4459538842833031,16
wildchat_16221,train,wildchat,1.7557688194102459,16
wildchat_16266,train,wildchat,1.403898558994816,16
wildchat_16343,train,wildchat,0.0639171084875259,16
wildchat_16366,train,wildchat,-0.08572526861064769,16
wildchat_16404,train,wildchat,0.9336030676983257,16
wildchat_16520,train,wildchat,-0.8452835704778446,16
wildchat_16554,train,wildchat,-0.5301607884502473,16
wildchat_17049,train,wildchat,-0.3637389318884756,16
wildchat_171,train,wildchat,3.779503191051811,16
wildchat_17203,train,wildchat,1.1962860623603024,16
wildchat_17351,train,wildchat,-0.6951302343213148,16
wildchat_17498,train,wildchat,-1.905377651053982,16
wildchat_18030,train,wildchat,-1.7101471334674285,16
wildchat_18100,train,wildchat,3.813634822006465,16
wildchat_18111,train,wildchat,-0.5685529574718345,16
wildchat_18494,train,wildchat,3.7039190472006083,16
wildchat_18558,train,wildchat,2.340809049361465,16
wildchat_19020,train,wildchat,3.080484805528673,16
wildchat_19173,train,wildchat,1.3833879153857223,16
wildchat_19375,train,wildchat,1.190774604188756,16
wildchat_19426,train,wildchat,2.0692090306922224,16
wildchat_19514,train,wildchat,1.719154050033941,16
wildchat_19529,train,wildchat,3.009356076906508,16
wildchat_19656,train,wildchat,2.2188678638708064,16
wildchat_19732,train,wildchat,4.026961405860367,16
wildchat_20004,train,wildchat,1.450256839777153,16
wildchat_20100,train,wildchat,-3.602155737841341,16
wildchat_20128,train,wildchat,0.20372282985082668,16
wildchat_20308,train,wildchat,2.575965059704715,16
wildchat_20347,train,wildchat,3.3310748696652572,16
wildchat_21342,train,wildchat,1.0244301912702105,16
wildchat_21514,train,wildchat,0.14274369963465225,16
wildchat_22115,train,wildchat,0.6249874666870405,16
wildchat_22361,train,wildchat,0.0026960089043054857,16
wildchat_22372,train,wildchat,0.11708247434261977,16
wildchat_22383,train,wildchat,-4.360762433518649,15
wildchat_22386,train,wildchat,4.341744693302865,16
wildchat_22395,train,wildchat,1.8848748168420326,16
wildchat_22474,train,wildchat,2.61275692601165,16
wildchat_22501,train,wildchat,-0.006593010934923114,16
wildchat_22516,train,wildchat,-0.00011636313905718734,16
wildchat_22526,train,wildchat,0.12952220694391875,16
wildchat_22653,train,wildchat,-0.5657371129384594,16
wildchat_23121,train,wildchat,0.20739736488509525,16
wildchat_23122,train,wildchat,-1.0761130807751198,16
wildchat_23166,train,wildchat,3.138387994034649,16
wildchat_23193,train,wildchat,3.0754305798525343,16
wildchat_2337,train,wildchat,2.01388553707909,16
wildchat_23418,train,wildchat,2.865707369921567,16
wildchat_23628,train,wildchat,-2.3499628043463936,16
wildchat_2391,train,wildchat,-1.3337964489789575,16
wildchat_24036,train,wildchat,-1.9973821838824943,16
wildchat_24432,train,wildchat,1.4385057514471393,16
wildchat_24645,train,wildchat,3.1912527398526613,16
wildchat_2487,train,wildchat,-0.05262573676825603,16
wildchat_25557,train,wildchat,2.1109571027657354,16
wildchat_25597,train,wildchat,0.30607159757094143,16
wildchat_25698,train,wildchat,1.4902402860874855,16
wildchat_26040,train,wildchat,-1.2899868604673208,16
wildchat_26067,train,wildchat,2.221761221912204,16
wildchat_26148,train,wildchat,-0.44000578615212305,16
wildchat_26232,train,wildchat,0.7182495481635569,16
wildchat_26245,train,wildchat,-0.48841466648148646,16
wildchat_26396,train,wildchat,-0.4518372824148775,16
wildchat_26415,train,wildchat,2.562877641116941,16
wildchat_26468,train,wildchat,2.1460845124268313,16
wildchat_26478,train,wildchat,1.5329188392415545,16
wildchat_27132,train,wildchat,-1.4285922805611166,16
wildchat_27289,train,wildchat,0.4953945351251286,16
wildchat_27449,train,wildchat,-2.9768459054152916,16
wildchat_27535,train,wildchat,2.3726111644391126,16
wildchat_27620,train,wildchat,2.948051562975445,16
wildchat_28034,train,wildchat,1.9427650601595694,16
wildchat_28141,train,wildchat,4.647197108056262,16
wildchat_28179,train,wildchat,-1.6651579302414083,16
wildchat_28206,train,wildchat,0.0530761646401221,16
wildchat_28287,train,wildchat,1.4854914047147771,16
wildchat_28564,train,wildchat,-1.1281613786257476,16
wildchat_28598,train,wildchat,-2.357359432856597,16
wildchat_28619,train,wildchat,-1.4061234310792783,16
wildchat_29261,train,wildchat,-2.5504352208465373,16
wildchat_29426,train,wildchat,-1.0465470690775753,16
wildchat_29431,train,wildchat,-0.38096455094973164,16
wildchat_29498,train,wildchat,0.7882361646202615,16
